Article 1 ID,Article 2 ID,Article 1 Reject,Article 2 Reject,Article 1 Headline,Article 2 Headline,Article 1 Site Name,Article 2 Site Name,Article 1 Sentiment Count,Article 2 Sentiment Count,Hash Similarity Score,Marking,Live Latest Feed,Article 1 URL,Article 2 URL
3835,6849,False,True,Britain needs to get better at measuring growth,Emerging markets investors brace for historic <b>election</b> year,Financial Times,Financial Times,0,0,96,PP_DEEP,FALSE,https://www.ft.com/content/5160efba-1a09-49fe-b87c-aeef85240210,https://www.ft.com/content/90f49e4e-11d4-4bc6-a327-dfe3916fdcf5
6729,6903,False,True,Labour pushes Government to change rules for ministers’ severance payouts,<b>Labour</b> pushes Government to change rules for ministers’ severance payouts,Basingstoke Gazette,Yahoo News,0,0,93,PP_DEEP,FALSE,https://www.basingstokegazette.co.uk/news/national/24099697.labour-pushes-government-change-rules-ministers-severance-payouts/,https://uk.news.yahoo.com/labour-pushes-government-change-rules-223000262.html
6674,6904,False,True,Labour urges ministers to close ‘glaring loopholes’ in knife crime plans,<b>Labour</b> urges ministers to close ‘glaring loopholes’ in knife crime plans,Evening Standard,Evening Standard,0,0,100,PP_DEEP,FALSE,https://www.standard.co.uk/news/politics/government-opposition-party-keir-starmer-instagram-mps-b1137282.html,https://www.standard.co.uk/news/tech/government-opposition-party-keir-starmer-instagram-mps-b1137282.html
6729,6906,False,True,Labour pushes Government to change rules for ministers’ severance payouts,<b>Labour</b> pushes Government to change rules for ministers’ severance payouts,Basingstoke Gazette,Evening Standard,0,0,100,PP_DEEP,FALSE,https://www.basingstokegazette.co.uk/news/national/24099697.labour-pushes-government-change-rules-ministers-severance-payouts/,https://www.standard.co.uk/news/politics/labour-mps-government-liz-truss-boris-johnson-b1137283.html
6895,6913,False,True,Kezia Dugdale votes for <b>SNP</b>: What&#39;s the wider picture?,Kezia Dugdale votes for SNP: What&#39;s the wider picture?,The Herald,The Herald,1,0,100,PP_DEEP,FALSE,https://www.heraldscotland.com/news/24099158.kezia-dugdale-votes-snp-wider-picture/?ref=rss,https://www.heraldscotland.com/news/24099158.kezia-dugdale-votes-snp-wider-picture/
6924,6926,False,True,Lib Dems back Felicity Cunliffe-Lister for new mayor role,Lib Dems announce candidate for York &amp; North Yorkshire mayor,Darlington and Stockton Times,Yahoo News,1,0,91,PP_DEEP,FALSE,https://www.darlingtonandstocktontimes.co.uk/news/24098308.lib-dems-back-felicity-cunliffe-lister-new-mayor-role/,https://uk.news.yahoo.com/lib-dems-announce-candidate-york-130000302.html
3835,6931,False,True,Britain needs to get better at measuring growth,Labour struggles to hold on to Muslim votes ahead of by-election,Financial Times,Financial Times,0,0,96,PP_DEEP,FALSE,https://www.ft.com/content/5160efba-1a09-49fe-b87c-aeef85240210,https://www.ft.com/content/ad7d66f2-5fd6-4886-8ae3-982ce169930c
6903,6957,True,True,<b>Labour</b> pushes Government to change rules for ministers’ severance payouts,Labour pushes Government to change rules for ministers’ severance payouts,Yahoo News,The Independent,0,0,96,PP_DEEP,FALSE,https://uk.news.yahoo.com/labour-pushes-government-change-rules-223000262.html,https://www.independent.co.uk/news/uk/labour-mps-government-liz-truss-boris-johnson-b2491089.html
6965,6966,False,True,<b>Keir Starmer</b>&#39;s £4.7 billion pledge &#39;matches what Scotland spends alone&#39;,<b>Keir Starmer</b>&#39;s £4.7 billion pledge &#39;exactly Scotland spends alone&#39;,The National,The National,1,0,100,PP_DEEP,FALSE,https://www.thenational.scot/news/24110560.keir-starmers-4-7-billion-pledge-matches-scotland-spends-alone/,https://www.thenational.scot/news/24110560.keir-starmers-4-7-billion-pledge-exactly-scotland-spends-alone/
6970,6976,False,True,Sir Rod Stewart says Labour &#39;deserve a crack&#39; at running the country,Sir Rod Stewart says Labour &#39;deserve a crack&#39; at running the country,Yahoo News,Sky News,3,0,91,PP_DEEP,FALSE,https://uk.news.yahoo.com/sir-rod-stewart-says-labour-182100879.html,https://news.sky.com/story/sir-rod-stewart-says-labour-deserve-a-crack-at-running-the-country-13067683
3835,6980,False,True,Britain needs to get better at measuring growth,The political love-in with business is long overdue,Financial Times,Financial Times,0,0,96,PP_DEEP,FALSE,https://www.ft.com/content/5160efba-1a09-49fe-b87c-aeef85240210,https://www.ft.com/content/83b5bced-fa8b-4624-ba4a-82aaee7420dd
6977,6986,False,True,‘Shit politics’ – <b>Starmer</b> allies urge him to get party ready for government,‘S**t politics’: <b>Starmer</b> urged to get his act together after green U-turn,inews.co.uk,inews.co.uk,1,0,100,PP_DEEP,FALSE,https://inews.co.uk/news/politics/starmer-act-green-u-turn-2900030,https://inews.co.uk/news/politics/starmer-act-green-u-turn-2900030?ico=most_popular
6977,7030,False,True,‘Shit politics’ – <b>Starmer</b> allies urge him to get party ready for government,‘S**t <b>politics</b>’: Starmer urged to get his act together after green U-turn,inews.co.uk,inews.co.uk,1,0,100,PP_DEEP,FALSE,https://inews.co.uk/news/politics/starmer-act-green-u-turn-2900030,https://inews.co.uk/news/politics/starmer-act-green-u-turn-2900030?ico=above_article_ticker
6977,7039,False,True,‘Shit politics’ – <b>Starmer</b> allies urge him to get party ready for government,‘S**t <b>politics</b>’ – Starmer allies urge him to get party ready for government,inews.co.uk,inews.co.uk,1,0,100,PP_DEEP,FALSE,https://inews.co.uk/news/politics/starmer-act-green-u-turn-2900030,https://inews.co.uk/news/politics/starmer-act-green-u-turn-2900030?ico=related_article_inline
7074,7082,False,True,<b>Prince Harry</b> agrees hacking settlement with Mirror claiming ‘overwhelming’ victory,Mirror hacking: <b>Prince Harry</b> says Piers Morgan &#39;knew perfectly well what was going on&#39;,The Telegraph,The Telegraph,5,0,100,PP_DEEP,FALSE,https://www.telegraph.co.uk/royal-family/2024/02/09/prince-claims-suke-sussex-victory-mirror-phone-hacking/,https://www.telegraph.co.uk/royal-family/2024/02/09/prince-claims-suke-sussex-victory-mirror-phone-hacking/?utmsource=email
7073,7088,False,True,<b>Prince Harry</b> settles remaining phone hacking claims with the Mirror,<b>Prince Harry</b> agrees ‘substantial’ phone hacking settlement from Mirror publisher,inews.co.uk,inews.co.uk,4,0,100,PP_DEEP,FALSE,https://inews.co.uk/news/prince-harry-settles-hacking-mirror-2898609?ico=above_article_ticker,https://inews.co.uk/news/prince-harry-settles-hacking-mirror-2898609?ico=related_article_inline
7077,7105,False,True,<b>Prince Harry</b> Makes a Surprise Appearance at 2024 NFL Honors,Prince Harry Makes a Surprise Appearance at 2024 NFL Honors,Yahoo Life,Yahoo Sport,1,0,100,PP_DEEP,FALSE,https://uk.style.yahoo.com/prince-harry-makes-surprise-appearance-151328758.html,https://uk.sports.yahoo.com/news/prince-harry-makes-surprise-appearance-151328758.html
7101,7126,False,True,<b>Prince Harry</b> Left London 24 Hours After Arriving To See King Charles,"Prince Harry Leaves London, 24 Hours After Arriving",Yahoo Life,Yahoo Style,3,0,90,PP_DEEP,FALSE,https://uk.yahoo.com/style/prince-harry-left-london-24-182100636.html,https://ca.yahoo.com/style/prince-harry-leaves-london-24-154800098.html
7022,7128,False,True,Pakistan election: Rival parties each claim advantage,Pakistan <b>election</b>: Imran Khan and Nawaz Sharif each claim advantage,BBC News,BBC News,2,0,100,PP_DEEP,FALSE,https://www.bbc.co.uk/news/world-asia-68256017,https://www.bbc.com/news/world-asia-68256017?at_bbc_team=editorial&at_campaign_type=owned&at_format=link&at_link_id=155CC14E-C794-11EE-9310-EB46D0B4AF07&at_link_origin=BBCWorld&at_link_type=web_link&at_ptr_nam
3835,7129,False,True,Britain needs to get better at measuring growth,The power of Europe’s rebellious farmers,Financial Times,Financial Times,0,0,96,PP_DEEP,FALSE,https://www.ft.com/content/5160efba-1a09-49fe-b87c-aeef85240210,https://www.ft.com/content/c642343b-589e-4347-9a7f-ff04b83728ff
3835,7130,False,True,Britain needs to get better at measuring growth,Could the Democrats replace Joe Biden?,Financial Times,Financial Times,0,0,96,PP_DEEP,FALSE,https://www.ft.com/content/5160efba-1a09-49fe-b87c-aeef85240210,https://www.ft.com/content/bfd4c9fe-3350-497f-99f9-59462ac055be
7111,7146,False,True,"Prince Harry, <b>Meghan Markle</b> expected to attend Super Bowl: source","DNC alleges RFK Jr. campaign violating <b>election</b> law in FEC complaint, as party circles wagons around Biden",Fox News,Fox News,0,0,100,PP_DEEP,FALSE,https://www.foxnews.com/entertainment/prince-harry-meghan-markle-expected-attend-super-bowl-source,https://www.foxnews.com/politics/dnc-alleges-rfk-jr-campaign-violating-election-law-fec-complaint-party-circles-wagons-around-biden
3835,7157,False,True,Britain needs to get better at measuring growth,Ministers cut performance targets for biggest UK rail franchise,Financial Times,Financial Times,0,0,94,PP_DEEP,FALSE,https://www.ft.com/content/5160efba-1a09-49fe-b87c-aeef85240210,https://www.ft.com/content/16011adf-94a6-415b-8d3a-78f4cbbddc58
7175,7185,False,True,"Matheson urged to reject £13,000 severance pay after quitting amid iPad bill row","Matheson urged to reject £13,000 severance pay after quitting amid iPad bill row",Gazette & Herald,The Independent,1,0,93,PP_DEEP,FALSE,https://www.gazetteherald.co.uk/news/national/24109478.matheson-urged-reject-13-000-severance-pay-quitting-amid-ipad-bill-row/,https://www.independent.co.uk/news/uk/douglas-ross-scottish-humza-yousaf-morocco-conservative-b2493581.html
6958,7202,False,True,Labour considering ban on sale of energy drinks to under-16s,<b>Labour</b> considering ban on sale of energy drinks to under-16s,Sky News,Sky News,1,0,97,PP_DEEP,FALSE,https://news.sky.com/story/labour-considering-ban-on-sale-of-energy-drinks-to-under-16s-13067745,https://news.sky.com/story/amp/labour-considering-ban-on-sale-of-energy-drinks-to-under-16s-13067745
7001,7204,False,True,Tories and Labour both nominate political columnists to House of Lords,Tories and <b>Labour</b> both nominate political columnists to House of Lords,inews.co.uk,inews.co.uk,0,0,100,PP_DEEP,FALSE,https://inews.co.uk/news/politics/tories-labour-nominate-political-columnists-house-of-lords-2900258?ico=related_article_inline,https://inews.co.uk/news/politics/tories-labour-nominate-political-columnists-house-of-lords-2900258?ITO=msn
6999,7207,False,True,"<b>Sunak</b> paid half a million pounds in tax last year, according to his tax returns","Sunak paid half a million pounds in tax last year, according to his tax returns",Sky News,Yahoo Finance,2,0,100,PP_DEEP,FALSE,https://news.sky.com/story/sunak-paid-half-a-million-pounds-in-tax-last-year-according-to-his-tax-returns-13067577,https://uk.yahoo.com/finance/rishi-sunaks-tax-return-shows-164100290.html
3835,7226,False,True,Britain needs to get better at measuring growth,Keir Starmer defends green spending U-turn as Sunak claims Labour policy is in ‘tatters’,Financial Times,Financial Times,0,0,96,PP_DEEP,FALSE,https://www.ft.com/content/5160efba-1a09-49fe-b87c-aeef85240210,https://www.ft.com/content/0d1326b7-8c83-46bc-a9c2-56ce7bb1a109
7172,7235,False,True,Scottish Lib Dems announce Inverclyde election candidate,Scottish <b>Liberal Democrats</b> announce candidate for next general election,Greenock Telegraph,Yahoo News,2,0,90,PP_DEEP,FALSE,https://www.greenocktelegraph.co.uk/news/24109511.scottish-lib-dems-announce-inverclyde-election-candidate/,https://uk.news.yahoo.com/scottish-liberal-democrats-announce-candidate-134751488.html
7229,7238,False,True,London mayoral election: Lib Dem candidate Rob Blackie would scrap &#39;phoney&#39; TfL fare freeze,London mayoral election: Lib Dem candidate Ed Blackie would scrap &#39;phoney&#39; TfL fare freeze,Evening Standard,Evening Standard,2,0,100,PP_DEEP,FALSE,https://www.standard.co.uk/news/london/lib-dem-mayoral-candidate-rob-blackie-tfl-fare-freeze-met-police-b1138203.html,https://www.standard.co.uk/news/london/lib-dem-mayoral-candidate-ed-blackie-tfl-fare-freeze-met-police-b1138203.html
6981,7250,False,True,Ed Miliband: I didn&#39;t think of quitting over Labour&#39;s green U-turn,Ed Miliband: I didn&#39;t think of quitting over Labour&#39;s <b>green</b> U-turn,BBC News,BBC News,1,0,100,PP_DEEP,FALSE,https://www.bbc.com/news/uk-politics-68251300,https://www.bbc.co.uk/news/uk-politics-68251300
7133,7261,False,True,Politics latest news: Labour in fresh green U-turn over windfall tax,Politics latest news: Nigel Farage suggests West should be open to negotiations with Putin,The Telegraph,The Telegraph,0,0,100,PP_DEEP,TRUE,https://www.telegraph.co.uk/politics/2024/02/09/rishi-sunak-latest-news-labour-green-pledge-starmer-live/,https://www.telegraph.co.uk/politics/2024/02/09/rishi-sunak-latest-news-labour-green-pledge-starmer-live/?utmsource=email
7278,7281,False,True,Voices: Will <b>Keir Starmer</b> enjoy the shortest ever honeymoon as prime minister?,Will <b>Keir Starmer</b> enjoy the shortest ever honeymoon as prime minister?,Yahoo News,The Independent,2,0,94,PP_DEEP,FALSE,https://uk.news.yahoo.com/voices-keir-starmer-enjoy-shortest-170346896.html,https://www.independent.co.uk/voices/keir-starmer-labour-honeymoon-prime-minister-b2494047.html
7276,7305,False,True,"Rishi Sunak earned £2.2m and paid £508,000 in tax, documents show","<b>Rishi Sunak</b> earned £2.2m and paid £508,000 in tax, documents show",Yahoo Finance,CityAM,1,0,100,PP_DEEP,FALSE,https://uk.finance.yahoo.com/news/rishi-sunak-earned-2-2m-164559416.html,https://www.cityam.com/rishi-sunak-earned-2-2m-and-paid-508000-in-tax-documents-show/
7288,7310,False,True,The Tories are paying the price for Rishi the robot,The Tories are paying the price for <b>Rishi</b> the robot,inews.co.uk,inews.co.uk,2,0,100,PP_DEEP,FALSE,https://inews.co.uk/opinion/tories-paying-price-rishi-the-robot-2899206,https://inews.co.uk/opinion/tories-paying-price-rishi-the-robot-2899206?ico=related_article_inline
7292,7311,False,True,"Rishi Sunak earned £2,200,000 last year but paid same tax rate as a teacher","<b>Rishi Sunak</b> earned £2,200,000 last year but paid same tax rate as a teacher",Metro.co.uk,Metro.co.uk,1,0,100,PP_DEEP,FALSE,https://metro.co.uk/2024/02/10/rishi-sunak-earned-2-200-000-last-year-paid-tax-rate-a-teacher-20256464/?ico=trending-post-strip_item_4,https://metro.co.uk/2024/02/10/rishi-sunak-earned-2-200-000-last-year-paid-tax-rate-a-teacher-20256464/?ico=trending-module_category_uk_item-6
3835,7313,False,True,Britain needs to get better at measuring growth,UK-India trade deal talks hit impasse over social security payments,Financial Times,Financial Times,0,0,96,PP_DEEP,FALSE,https://www.ft.com/content/5160efba-1a09-49fe-b87c-aeef85240210,https://www.ft.com/content/a0366d72-7aa3-4905-9147-9717e2c6e419
3835,7315,False,True,Britain needs to get better at measuring growth,AI heralds the next generation of financial scams,Financial Times,Financial Times,0,0,96,PP_DEEP,FALSE,https://www.ft.com/content/5160efba-1a09-49fe-b87c-aeef85240210,https://www.ft.com/content/beea7f8a-2fa9-4b63-a542-88be231b0266?trk=public_post_comment-text
6977,7331,False,True,‘Shit politics’ – <b>Starmer</b> allies urge him to get party ready for government,‘Shit <b>politics</b>’ – Starmer allies urge him to get party ready for government,inews.co.uk,inews.co.uk,1,0,100,PP_DEEP,FALSE,https://inews.co.uk/news/politics/starmer-act-green-u-turn-2900030,https://inews.co.uk/news/politics/starmer-act-green-u-turn-2900030?ico=in-line_link
7330,7333,False,True,Gary Lineker on skipping Match Of The Day: ‘Rotten cold’ has silenced me,Gary Lineker on skipping Match Of The Day: ‘Rotten cold’ has silenced me,The Bolton News,The Independent,1,0,94,PP_DEEP,FALSE,https://www.theboltonnews.co.uk/news/national/24111825.gary-lineker-skipping-match-day-rotten-cold-silenced/,https://www.independent.co.uk/news/uk/gary-lineker-england-israel-lord-twitter-b2494171.html
7335,7381,False,True,Meghan Markle pictured alone in California after skipping <b>Prince Harry</b>&#39;s family reunion,<b>Meghan Markle</b> pictured alone in California after skipping Prince Harry&#39;s family reunion,The Mirror,The Mirror,3,0,100,PP_DEEP,FALSE,https://www.mirror.co.uk/3am/us-celebrity-news/meghan-markle-looks-confident-relaxed-32096845.amp,https://www.mirror.co.uk/3am/us-celebrity-news/meghan-markle-looks-confident-relaxed-32096845
